0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.209600165486,0.209025546908,0.193845748901,0.139770120382,-0.144288852811,0.211895614862,0.121046751738,-0.190803900361,-0.150195613503,0.207264810801,0.168788999319,-0.19490878284,-0.201064497232,0.20531322062,0.198760643601,0.207240968943,-0.194848284125,-0.203426212072,-0.205196112394,0.114218257368,0.098642654717,-0.100781090558,0.210665404797,-0.209529221058,0.196323484182,0.205475047231,0.205367609859,-0.194100528955,-0.1844176054,0.20778259635,-0.198797643185,-0.119215108454
0.204600244761,0.185229897499,-0.170026928186,0.166415765882,-0.170235931873,0.209470286965,-0.17257745564,-0.171765044332,-0.18226864934,0.205809816718,0.171237006783,-0.187441647053,-0.163255810738,0.143042266369,-0.160025715828,0.194644361734,0.169896811247,-0.195039376616,-0.202284350991,0.18525351584,-0.18913783133,-0.0904985666275,0.203267768025,-0.188385665417,-0.168920665979,0.163533419371,0.147652029991,0.19058559835,0.180363312364,0.194393455982,0.180452570319,0.188237130642
0.183429017663,-0.183060094714,-0.17062099278,0.18581327796,-0.185831099749,-0.187135100365,-0.184745550156,-0.177809998393,-0.179003089666,-0.176524832845,0.175748169422,-0.186418905854,0.176491215825,-0.198055461049,0.192882761359,-0.177493661642,0.196878701448,-0.190698117018,-0.189009472728,-0.190190896392,0.180454447865,-0.196966663003,0.17882783711,0.176814749837,-0.174117460847,0.186489865184,0.197680979967,0.197658538818,0.180516377091,0.187406077981,-0.170958936214,0.189303174615
-0.224171027541,0.236952155828,-0.0738320425153,0.110425464809,-0.249831289053,0.256620794535,-0.237460389733,-0.0716782286763,0.192138180137,-0.0839492455125,0.1604193151,0.243970572948,-0.159826725721,0.000448863080237,0.25098913908,0.0252714976668,-0.186315506697,0.225889012218,-0.252107560635,0.15376201272,0.112092018127,0.248666316271,0.22630597651,0.00940429978073,0.218736827374,-0.0601139254868,0.0671959966421,0.111993424594,-0.0325368866324,0.0737444460392,-0.237287551165,-0.250625491142
-0.178179457784,0.168703466654,0.193375632167,0.196035519242,-0.184117883444,-0.178850412369,-0.176407903433,0.178630441427,0.169162750244,0.171839594841,-0.177128732204,-0.184095963836,0.185173168778,-0.190795615315,0.195821806788,0.181303858757,0.146256372333,-0.177977010608,0.168923690915,-0.18324509263,-0.172738730907,-0.202069997787,-0.17993324995,-0.155722916126,0.193261399865,-0.184477314353,0.187394142151,0.185795307159,-0.1892619133,-0.183682397008,0.19426985085,0.195130869746
-0.140631064773,0.130813673139,0.137977555394,-0.0220611002296,-0.136452794075,0.126938328147,-0.135865971446,0.142338052392,0.140531152487,0.0464454740286,0.142785206437,0.0529095381498,-0.0544007234275,0.137098923326,0.13260294497,0.135967582464,0.0656483247876,-0.0115109849721,-0.135943904519,0.138569712639,0.0436678491533,0.141326740384,0.0917155593634,-0.036887716502,0.050619147718,-0.139281332493,-0.136979728937,0.133632943034,-0.00491054309532,-0.144820347428,-0.0345161184669,-0.133241981268
0.109494410455,0.105355605483,-0.104035466909,0.107690013945,0.109184712172,-0.117671132088,-0.107033625245,0.107376940548,-0.121791891754,-0.102844029665,-0.102067984641,-0.105026222765,-0.102960728109,0.105941906571,-0.0423056781292,-0.107751749456,-0.119859747589,-0.0875937119126,-0.106405004859,0.117822505534,0.120099879801,-0.0953064188361,0.0859275609255,-0.104127235711,-0.119573682547,-0.117913752794,0.104644551873,-0.103691905737,0.123566433787,0.104825876653,0.10939732939,-0.0449290089309
0.236703395844,0.178709000349,0.0313154570758,0.227781534195,-0.188265711069,0.206362992525,-0.206574052572,-0.216301217675,0.228017568588,0.195429086685,-0.179266810417,-0.217384323478,-0.133800312877,-0.202573537827,-0.177473679185,-0.14445771277,-0.142534956336,-0.158795148134,-0.119895458221,-0.20104496181,-0.207214668393,0.222508579493,-0.166038945317,-0.214616015553,-0.213661551476,0.0679501965642,0.201427474618,-0.211591020226,-0.189459636807,0.173099055886,-0.221524804831,0.0392167717218
-0.0886456668377,-0.0824810788035,-0.100746162236,0.0868634432554,-0.0905908122659,0.0852389112115,0.0906358137727,0.0842585861683,0.0979767665267,0.09157653898,-0.0890781506896,-0.0885002464056,-0.0864346846938,-0.0876913145185,-0.0928452238441,-0.0902118757367,-0.0867467522621,0.0888238325715,-0.109962947667,0.060948934406,0.0873270258307,0.0777245312929,0.090531244874,0.0849015787244,-0.0980442017317,0.0973477214575,0.100343354046,0.0908314734697,-0.0887509956956,0.0904596224427,0.0911572352052,0.0893465355039
0.0747755095363,0.0861186981201,0.0922719836235,0.0844522565603,0.0740484297276,0.0828747153282,0.08415825665,-0.0749865546823,-0.0760325789452,0.075895473361,0.0911221951246,-0.0837657898664,-0.0833302661777,-0.0826716944575,-0.10347416997,0.0835974663496,-0.0864490121603,-0.0831727832556,-0.0864453539252,-0.0861117467284,0.0827459916472,-0.0830158442259,-0.0817594751716,0.0720626115799,-0.0841361284256,-0.0819963291287,-0.084248110652,0.0749954730272,-0.077223777771,-0.0720853805542,0.0854492038488,-0.0766729936004
